섬유제조,1786,3545,0,NNP,*,F,섬유제조,*,*,*,*,*
섬유제조업,1786,3546,0,NNP,*,T,섬유제조업,*,*,*,*,*
화학섬유제조,1786,3545,0,NNP,*,F,화학섬유제조,*,*,*,*,*
쇄석,1786,3546,0,NNP,*,T,쇄석,*,*,*,*,*
채취,1786,3545,0,NNP,*,F,채취,*,*,*,*,*
원석,1786,3546,0,NNP,*,T,원석,*,*,*,*,*
발파,1786,3545,0,NNP,*,F,발파,*,*,*,*,*
쇄석골재,1786,3546,0,NNP,*,T,쇄석골재,*,*,*,*,*
의복,1786,3546,0,NNP,*,T,의복,*,*,*,*,*
장식품,1786,3546,0,NNP,*,T,장식품,*,*,*,*,*
화물운송업,1786,3546,0,NNP,*,T,화물운송업,*,*,*,*,*
운송,1786,3546,0,NNP,*,T,운송,*,*,*,*,*
운송업,1786,3546,0,NNP,*,T,운송업,*,*,*,*,*
코팅사업,1786,3546,0,NNP,*,T,코팅사업,*,*,*,*,*
코팅,1786,3546,0,NNP,*,T,코팅,*,*,*,*,*
과자류제조업,1786,3546,0,NNP,*,T,과자류제조업,*,*,*,*,*
건축기술,1786,3546,0,NNP,*,T,건축기술,*,*,*,*,*
엔지니어,1786,3545,0,NNP,*,F,엔지니어,*,*,*,*,*
엔지니어링,1786,3546,0,NNP,*,T,엔지니어링,*,*,*,*,*
생산품,1786,3546,0,NNP,*,T,생산품,*,*,*,*,*
기술,1786,3546,0,NNP,*,T,기술,*,*,*,*,*
모종,1786,3546,0,NNP,*,T,모종,*,*,*,*,*
재배,1786,3546,0,NNP,*,T,재배,*,*,*,*,*
사업장,1786,3546,0,NNP,*,T,사업장,*,*,*,*,*
석재,1786,3546,0,NNP,*,T,석재,*,*,*,*,*
석공품,1786,3546,0,NNP,*,T,석공품,*,*,*,*,*
석공품제조,1786,3545,0,NNP,*,F,석공품제조,*,*,*,*,*
석공품제조업,1786,3546,0,NNP,*,T,석공품제조업,*,*,*,*,*
기타전기기계제조업,1786,3546,0,NNP,*,T,기타전기기계제조업,*,*,*,*,*
선박블록,1786,3546,0,NNP,*,T,선박블록,*,*,*,*,*
선박,1786,3546,0,NNP,*,T,선박,*,*,*,*,*
농기계,1786,3545,0,NNP,*,F,농기계,*,*,*,*,*
농기계부품,1786,3546,0,NNP,*,T,농기계부품,*,*,*,*,*
일상생활용,1786,3546,0,NNP,*,T,일상생활용,*,*,*,*,*
